step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
5.0,-0.9095309764774122,1,0.0,6259.711756861641,0.09046902352258779
10.0,-0.6828199346419725,0,0.0,19951.15939585648,0.31718006535802745
15.0,-0.6293589244685018,2,0.0,55249.44440131573,0.3706410755314982
20.0,-0.3515059943858567,1,0.0,74504.69147643978,0.6484940056141433
25.0,-0.4339863891986614,1,0.0,81893.22780732848,0.5660136108013386
30.0,-0.5101817153497716,3,4.0,70015.30695462771,0.48981828465022836
35.0,-0.555275854601846,2,7.0,72425.7113872791,0.44472414539815397
40.0,-0.5187598139082754,3,12.0,94405.534050141,0.48124018609172453
45.0,-0.5738915446217547,4,26.0,77488.63584358373,0.4261084553782453
50.0,-0.6011260574416877,1,23.0,68376.02912063852,0.39887394255831227
55.0,-0.5743992240362255,3,6.0,81975.89114283369,0.4256007759637745
60.0,-0.5138148365317492,3,19.0,52220.099446685075,0.48618516346825075
65.0,-0.6942452732953901,4,21.0,56779.69945957994,0.3057547267046099
70.0,-0.6658237013625175,3,17.0,52415.71411610188,0.3341762986374826
75.0,-0.6987757163260743,5,36.0,64667.75868971483,0.30122428367392573
80.0,-0.5598839477811379,3,32.0,86182.09066159982,0.440116052218862
85.0,-0.5549782642000767,3,12.0,101491.34339391247,0.4450217357999234
90.0,-0.6138901806309027,6,19.0,101055.3268504056,0.3861098193690972
95.0,-0.5826556917789767,3,22.0,105012.34924379147,0.41734430822102336
100.0,-0.5899978680189947,6,30.0,111711.60240236152,0.4100021319810053
105.0,-0.6731458737118108,7,44.0,101357.865796514,0.3268541262881893
110.0,-0.6799350329052991,5,54.0,115579.8356187598,0.3200649670947009
115.0,-0.6058086633218094,6,43.0,111962.3523746896,0.3941913366781907
120.0,-0.6751257745897459,10,53.0,65769.24744503449,0.3248742254102541
125.0,-0.7922660969928302,9,64.0,71314.75291979394,0.20773390300716976
130.0,-0.7584448742951404,9,75.0,106433.4878862142,0.24155512570485965
135.0,-0.7546141145469896,10,85.0,93056.77469331666,0.2453858854530104
140.0,-0.647545116481839,6,98.0,147845.08658691525,0.352454883518161
145.0,-0.5928749953855212,6,83.0,137683.95106923033,0.4071250046144788
150.0,-0.6856834677684767,8,83.0,106367.65224746898,0.3143165322315234
155.0,-0.7531823437633348,11,98.0,123042.78966960513,0.24681765623666518
160.0,-0.7390702315045903,7,79.0,103927.36053947253,0.2609297684954097
165.0,-0.7419453435927198,10,102.0,100236.21064624484,0.2580546564072802
170.0,-0.7911927537588997,13,122.0,110552.43600806958,0.20880724624110025
175.0,-0.8146511433454491,13,126.0,103526.62151566337,0.18534885665455092
180.0,-0.7731862798487477,12,159.0,123467.30583905953,0.2268137201512524
185.0,-0.7257936284120445,8,166.0,146866.75353725938,0.27420637158795547
190.0,-0.7035452354230729,7,145.0,147580.79949101605,0.29645476457692715
195.0,-0.7479230083901796,17,167.0,121165.09919263529,0.2520769916098205
