step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
655.0,20,8,59.0,134606.7803398785,0.3635272422860977
660.0,20,12,78.0,89711.92787822156,0.25318826127617133
665.0,25,10,100.0,95902.96578230156,0.20818513731991817
670.0,22,9,91.0,116117.36929888924,0.24292441711269971
675.0,18,7,98.0,96957.57721722209,0.31661244596046295
680.0,20,6,101.0,102946.50515132517,0.2696081053231954
685.0,22,5,102.0,83056.65555958291,0.21520478825602285
690.0,28,14,112.0,116618.07166437201,0.17694361385000867
695.0,29,10,136.0,130393.70600253498,0.24186941975988852
700.0,28,11,124.0,132686.11737740572,0.24907325708462028
705.0,26,9,106.0,152227.07029610148,0.3288943838955246
710.0,26,5,109.0,124431.77761717583,0.28921578912004603
715.0,22,7,98.0,81506.18132777644,0.22671994663180503
720.0,22,11,130.0,116645.87286540473,0.18648175005923848
725.0,27,10,151.0,92113.43937526984,0.1866795506783929
730.0,25,10,137.0,145245.38471479394,0.21599125994077678
735.0,25,12,131.0,135792.9019016544,0.26092239680832113
740.0,24,6,150.0,120421.47494987764,0.280204111184768
745.0,23,6,149.0,115127.56259720917,0.27769620821727786
750.0,24,13,174.0,115166.62378446356,0.22151195467471405
755.0,29,11,187.0,111353.18388427311,0.21021978241609132
760.0,25,11,149.0,128460.24989809358,0.24885847893410848
765.0,28,13,148.0,96328.06801169834,0.20293503704633092
770.0,33,8,176.0,119966.6324930558,0.1500743717511517
775.0,28,6,172.0,145370.48898541022,0.23446530188703654
780.0,27,11,191.0,133695.8018314899,0.3042338794581616
785.0,30,11,193.0,100755.9712814019,0.2120229120734528
790.0,31,12,178.0,135409.42933918085,0.17248791736827934
795.0,30,15,174.0,137567.87818567638,0.2097885676966486
800.0,31,12,214.0,137731.84312607147,0.23745875754859108
805.0,26,7,201.0,123434.5709614933,0.24216788864094366
810.0,28,15,211.0,109061.2587242573,0.18302943805496974
815.0,29,12,233.0,97680.18182627641,0.14750662129515066
820.0,28,12,192.0,109581.81218734986,0.1582262275740329
825.0,32,15,211.0,146326.59888250427,0.20064672126146949
830.0,31,8,236.0,129823.25341857139,0.2511809011068202
835.0,30,6,216.0,110860.63819574009,0.25010383561764854
840.0,36,14,233.0,127528.89945376452,0.21789938257868494
845.0,33,11,250.0,134744.9465857486,0.20832211430842332
850.0,37,12,228.0,130578.26140112522,0.1873385390392734
855.0,33,15,197.0,116110.71314553016,0.13233151268183982
860.0,37,11,227.0,146721.13505063727,0.18720110891238748
865.0,29,9,206.0,145118.14036703992,0.26048757017505186
870.0,31,16,235.0,119756.86260157244,0.2012017919741056
875.0,37,17,266.0,124498.27867404843,0.13511258341680935
880.0,35,14,263.0,144373.43627150645,0.16242471587256782
885.0,33,11,227.0,182810.52854995258,0.26665451555937214
890.0,32,6,237.0,96865.22205647477,0.21566057086720652
895.0,31,10,239.0,114962.42423135998,0.15901351773896943
900.0,37,17,301.0,133803.32072844036,0.1584846358563205
905.0,40,15,325.0,144583.37382837315,0.22366788566821919
910.0,37,12,293.0,138791.94053565757,0.26084368181401774
915.0,36,12,227.0,120004.11618553744,0.18362004663569279
920.0,37,7,256.0,160030.24886789703,0.22231135707846814
925.0,36,9,278.0,137782.86062844237,0.2040531696687371
930.0,40,20,338.0,128232.44686740465,0.16314835467229277
935.0,40,18,366.0,156847.55519206298,0.16928065413253926
940.0,37,13,344.0,158609.26934688364,0.22102189136160152
945.0,33,14,278.0,118906.12497823258,0.17804017598490182
950.0,36,12,314.0,131665.4848027521,0.18364388211851443
955.0,34,13,333.0,137468.94434305173,0.15823766251993765
960.0,36,19,377.0,148685.83227992879,0.1684090108840335
965.0,34,16,396.0,145690.2191973963,0.20655083188025486
970.0,33,12,347.0,125835.52698976787,0.1569872785924149
975.0,32,9,277.0,124075.98244260797,0.17731483592012529
980.0,35,10,285.0,115965.22251129111,0.16907609890997397
985.0,30,11,315.0,109882.31919145265,0.12757651605862028
990.0,32,19,385.0,146343.50183810733,0.1282839327360958
995.0,33,14,400.0,120320.7633888722,0.1616770235456839
1000.0,29,7,349.0,150976.8145816924,0.20072426141011734
1005.0,32,8,292.0,113620.81551520269,0.2108158605134663
1010.0,32,6,309.0,111388.40187233641,0.197909728223913
1015.0,31,11,348.0,140527.4866488697,0.19283017530497526
1020.0,38,20,418.0,133890.75583144976,0.15507090422317862
1025.0,40,12,429.0,141011.42560617512,0.17470332777510564
1030.0,39,12,383.0,155760.863203189,0.18808150034521734
1035.0,36,13,310.0,144735.4562810539,0.2183474139417394
1040.0,37,9,342.0,130060.84334902611,0.16357485109907344
1045.0,31,12,347.0,159386.3872064162,0.22512917752909117
1050.0,35,18,400.0,122567.76089034823,0.17398088014813967
1055.0,35,12,411.0,109876.17584579712,0.11866416480955232
1060.0,32,12,367.0,131319.76112053194,0.14668888818812575
1065.0,33,15,318.0,125161.93745894791,0.17395838267695177
1070.0,35,9,343.0,144168.0559520801,0.19703437085971479
1075.0,33,9,331.0,130956.12239920875,0.204028025936414
1080.0,31,12,348.0,152338.2360179549,0.22487300976075955
