step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
155.0,-4.275144797243486,2,14.0,45655.67790227007,0.43534357671821766
160.0,-6.08637197254445,2,11.0,29568.27708865562,0.5117220630606052
165.0,-3.42077110849033,3,22.0,41611.35653164842,0.3295256372602844
170.0,-1.6512211182477343,1,21.0,15585.049425230189,0.3545077259506812
175.0,-4.979785051997374,0,4.0,23209.673919572757,0.2654230280063741
180.0,-0.21272677560664463,2,7.0,43127.52320086976,0.33436844868083154
185.0,-3.764085359145696,0,6.0,44368.748884900044,0.6186181503183162
190.0,-4.423721005656344,0,0.0,56970.60428471169,0.5696642161370115
195.0,-4.608268624679278,3,5.0,59184.959298351416,0.3879863216950811
200.0,-8.173516953250878,1,5.0,68915.94848092481,0.4410132022407845
205.0,-4.8061983140722075,2,5.0,57924.99823928339,0.5271248699115223
210.0,-7.293345779553856,2,15.0,59778.231972510504,0.6205530021499436
215.0,-10.606546808970716,1,15.0,22320.348047803684,0.4603373241825056
220.0,-7.078067559332683,2,4.0,36965.75529052819,0.2693296835902175
225.0,-0.5757370580665904,6,21.0,53661.63241970485,0.2541039612348234
230.0,-5.395966469090432,1,13.0,75536.85073190262,0.5136790835004542
235.0,-10.099348796723634,1,2.0,45472.670393495915,0.6998697803727261
240.0,-7.3418360613420965,4,9.0,54706.925411219985,0.5350926845334782
245.0,-11.671052449022069,0,4.0,34966.055555112354,0.3828029989342113
250.0,-7.136472505887437,3,2.0,52887.116128672096,0.25713190152424875
255.0,-0.7959860891001816,3,17.0,52469.5637954568,0.4735248866268867
260.0,-8.291221047516045,0,8.0,53350.522422555434,0.6356767684343073
265.0,-3.4912345057083143,1,2.0,12950.057853536691,0.6472408556356446
270.0,-0.7157888780470458,3,7.0,32003.769726547478,0.17737301807935968
275.0,-3.1416755100656326,0,3.0,26645.273972476156,0.26656532543992634
280.0,-1.1463876009564853,0,0.0,59565.69571224232,0.5968841690078317
285.0,-1.679741311856823,2,0.0,49610.08332197796,0.5772834726990902
290.0,-12.572633096628863,2,0.0,50572.81495958624,0.5023545801538921
295.0,-5.254584114135775,3,4.0,77475.40015795462,0.41866490783520804
300.0,-7.827341957166482,3,19.0,85289.27697493313,0.5050883622601902
305.0,-12.62386479084259,0,9.0,70682.84347660257,0.5357257954962491
310.0,-10.798147292826696,1,0.0,58921.07662424338,0.5005028835198551
315.0,-4.588113674876649,2,2.0,58717.5251584328,0.4098173345918195
320.0,-4.709545902349067,0,6.0,73298.94847374017,0.5397662886371803
325.0,-2.2463913511068654,1,5.0,63219.668069812855,0.7154126419496044
330.0,-12.451385586986907,4,12.0,47901.10743269959,0.39829978982342573
335.0,-7.523635171202481,1,9.0,58395.39697236167,0.32713002737672536
340.0,-0.9000597194475184,3,10.0,87939.95873773615,0.5165259532638433
345.0,-9.721258285558351,6,23.0,102506.88577688341,0.45718517082939936
350.0,-19.667558193746284,1,15.0,74318.7312335111,0.3871791827961225
355.0,-12.837860068550773,3,13.0,92968.04035513703,0.43885201416092273
360.0,-10.518643515239006,8,39.0,83713.09040565103,0.39503564604870045
365.0,-13.83368829367379,5,52.0,50406.24105491115,0.3144549914040524
370.0,-10.45537812356256,1,32.0,63429.01030752729,0.28132686334615775
375.0,-3.631164784954795,4,22.0,60462.49484574589,0.3432927055621033
380.0,-8.074793690104825,4,24.0,38538.22121743894,0.20986634018270248
385.0,-4.6660442377286655,3,20.0,30846.684890960474,0.24425574248144505
390.0,-0.14691544406642518,5,41.0,52264.09725739564,0.28092626468745596
395.0,-2.6611225368003524,2,42.0,48296.38601573993,0.4271671419181074
400.0,-1.8597528141944712,1,17.0,37402.88430681943,0.5202618684223009
405.0,-5.57146860303474,1,6.0,25017.69015787582,0.6334098546154376
410.0,-6.789946285691823,1,1.0,20823.454284547865,0.3675873843761428
415.0,-0.2991595061542944,5,6.0,39759.06852028871,0.30303390186149454
420.0,-0.0014439503726797716,2,17.0,81446.34085109593,0.41405566968764823
425.0,-7.96153303494,0,11.0,94647.84743196693,0.6097668032719591
430.0,-5.533810744915137,3,2.0,71512.51859948592,0.537092210002699
