step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
5.0,0,0,0.0,4551.645615439399,0.2474034426423967
10.0,0,0,0.0,21882.1588781299,0.4354776418824094
15.0,0,0,0.0,37126.33966261483,0.5836765730079472
20.0,0,0,0.0,33139.27279692932,0.5716268510114177
25.0,-2,2,3.0,34809.48332652014,0.5848436295735807
30.0,-2,2,8.0,33225.80179739656,0.46738848857398557
35.0,0,0,0.0,41953.106447910286,0.5796723581610221
40.0,-1,1,2.0,27584.819393954804,0.6364520477641598
45.0,-1,1,7.0,38133.82340350874,0.6212535157080942
50.0,-2,2,0.0,37249.90446919329,0.4745133094444457
55.0,-1,1,0.0,34622.65139787531,0.5229077620922469
60.0,-1,1,0.0,59305.820080370446,0.49945905510312005
65.0,-2,2,0.0,41454.68657052782,0.5268671944166351
70.0,-2,2,1.0,56301.02193474147,0.5313315929587678
75.0,-1,1,6.0,53072.878798293765,0.5808773417738502
80.0,-1,1,0.0,58308.7995277273,0.5852751528597118
85.0,-2,2,2.0,48008.69154912093,0.5072223895921912
90.0,-3,3,13.0,39034.33100997823,0.38615746412659885
95.0,0,0,6.0,38712.68856285343,0.5692694925353968
100.0,-1,1,3.0,35780.4410628999,0.45506665923179623
105.0,-2,2,14.0,53276.620919210065,0.380929914034226
110.0,0,0,9.0,60842.08072776609,0.5708322912038244
115.0,0,0,1.0,35087.37608679502,0.7276481234558717
120.0,-2,2,5.0,47122.34996570654,0.5537474135781569
125.0,-1,1,2.0,44312.50869162079,0.38599505461572753
130.0,-2,2,5.0,56471.54667354547,0.38028078249671665
135.0,-3,3,16.0,68033.81307571604,0.5063647443363412
140.0,-2,2,18.0,49499.435677310095,0.4503818737809388
145.0,-1,1,8.0,28891.12015735385,0.3387160675564801
150.0,-4,4,13.0,19905.67995219494,0.141083650625014
155.0,-1,1,10.0,38003.82845620598,0.24749275239076118
160.0,-1,1,5.0,38956.46411461684,0.5002830091794607
165.0,-2,2,9.0,21961.70060918148,0.540335967192026
170.0,0,0,0.0,17531.28249465967,0.3752116933025596
175.0,-2,2,5.0,62376.11419386501,0.5408790279069927
180.0,-1,1,10.0,37219.47956285849,0.3487344198988449
185.0,0,0,0.0,78951.71149730703,0.4292644510676258
190.0,-1,1,4.0,75593.46786205056,0.5896483406588376
195.0,-2,2,12.0,57995.809243377196,0.6451385993265816
200.0,-1,1,9.0,33406.38546083142,0.4639855620974403
205.0,-2,2,7.0,27703.142151740398,0.3624606438553058
210.0,-6,6,27.0,37573.347552232946,0.3770262690865448
215.0,-1,1,22.0,32007.343007156276,0.3090913657189549
220.0,-3,3,8.0,41720.55339318982,0.3144142993512598
225.0,-3,3,23.0,34859.814794972146,0.4907856655953571
230.0,0,0,9.0,22144.669745946816,0.5544725186062055
235.0,-3,3,5.0,22747.396295399252,0.2106225732407032
240.0,-5,5,25.0,48502.6830013154,0.23396447745221977
245.0,-1,1,24.0,45659.78032605932,0.5148043211428129
250.0,0,0,8.0,26671.38508694231,0.5541462004350464
255.0,-2,2,0.0,37473.54698120495,0.4345035988203096
260.0,-1,1,0.0,41701.16078758308,0.4719591277172076
265.0,-1,1,0.0,47219.77339192525,0.42384510056825747
270.0,-3,3,3.0,107200.35214632642,0.5077477372330008
275.0,0,0,0.0,52445.137728924674,0.6010797482659017
280.0,-2,2,5.0,45647.26826795698,0.5316486242806466
285.0,-5,5,20.0,32221.40805262284,0.2199580227340519
290.0,-3,3,27.0,37536.72198159556,0.25134389787355615
295.0,0,0,9.0,25347.519769325452,0.39991865545968874
300.0,-1,1,0.0,53963.45498826575,0.4901230807348832
305.0,0,0,0.0,37210.61102093298,0.4941831722342234
310.0,-1,1,0.0,59375.821947854754,0.5904994759737736
315.0,-2,2,0.0,44614.270180701526,0.4828898958118136
320.0,0,0,0.0,94556.62011172327,0.49943096117076924
325.0,-1,1,4.0,91893.7185229461,0.6926606770072572
330.0,-6,6,16.0,50617.67490572127,0.4512917784033006
335.0,-1,1,7.0,49055.641830942026,0.25516717542016715
340.0,-4,4,9.0,104755.05296848208,0.3480707100313533
345.0,-5,5,33.0,139056.27657340234,0.5074544656315052
350.0,-2,2,28.0,88090.11481126792,0.43294807990280865
355.0,-6,6,16.0,72145.70151538523,0.3308125535394115
360.0,-9,9,44.0,116307.1883893524,0.29844713644021587
365.0,-7,7,54.0,83130.12782971693,0.3199754452553734
370.0,-3,3,39.0,93956.36656008105,0.3540070177888114
375.0,-5,5,29.0,116956.32073598001,0.3779902564205013
380.0,-1,1,24.0,82778.45737549271,0.4083508094055724
385.0,-4,4,20.0,74977.09294921118,0.33434363047251553
390.0,-9,9,49.0,62030.69560030452,0.21078900678412082
395.0,-4,4,57.0,95264.37252809477,0.31954078971674527
400.0,-2,2,38.0,93323.89766293678,0.45613016561560776
405.0,-7,7,16.0,61552.2583273512,0.29383257188057316
410.0,-1,1,18.0,96458.81320151391,0.3698842938094385
415.0,-5,5,27.0,112739.82180490864,0.4376738049911228
420.0,-7,7,52.0,81160.04916897808,0.41868906611723417
425.0,-2,2,47.0,80983.38792592187,0.3711371151830265
430.0,-3,3,26.0,50663.08005056275,0.28909149417862695
435.0,-5,5,32.0,59483.12903060028,0.25216301716722145
440.0,-5,5,34.0,73628.5961767215,0.27365012242546055
445.0,-4,4,23.0,55354.74120116211,0.3661956283598127
450.0,-3,3,31.0,39443.86111081643,0.2523760617793707
455.0,-2,2,33.0,64239.092185218,0.4239224729152134
460.0,0,0,8.0,63404.840130064054,0.3806500674451415
465.0,-1,1,2.0,53197.35832803974,0.2934987913389652
470.0,-1,1,7.0,65003.99757449054,0.46256831706873164
475.0,0,0,4.0,45832.60035966929,0.3129811298892386
480.0,-2,2,8.0,79607.93997716064,0.41757351140634663
485.0,-1,1,0.0,63162.892380475,0.5413944075857607
490.0,-2,2,9.0,42138.065511988294,0.4754267678883184
495.0,-4,4,24.0,64575.89227076429,0.39606721126967204
500.0,0,0,13.0,53964.211917810455,0.41123477708564443
505.0,-3,3,6.0,69771.26976089859,0.5186934371539594
510.0,-4,4,18.0,57034.39897667269,0.353107581739552
515.0,0,0,9.0,74298.15928337158,0.4141824137413858
520.0,-4,4,2.0,73861.31845493725,0.3756293134964263
525.0,-4,4,12.0,98452.16621420227,0.349486148867327
530.0,-2,2,3.0,50819.671324566676,0.29232372679765817
535.0,-4,4,11.0,85223.55343295532,0.30276618335855476
540.0,-6,6,35.0,107448.68253335208,0.3971360375324617
545.0,-3,3,34.0,102910.15282266281,0.3707625622486009
550.0,-3,3,22.0,106414.56740151357,0.4080751609084297
555.0,-3,3,16.0,99328.06470064775,0.48873615208383847
560.0,-2,2,2.0,60523.39032018528,0.3250345825673578
565.0,-8,8,22.0,109653.15049028816,0.26699343850428825
570.0,-9,9,60.0,126115.17190547283,0.34494778008986043
575.0,-7,7,72.0,94288.66762909507,0.382146572827079
580.0,-5,5,44.0,76005.05368905564,0.23322873901039204
585.0,-4,4,44.0,104855.71042263007,0.3083071574800503
590.0,-4,4,57.0,106301.35633129718,0.4304511735488879
595.0,-4,4,56.0,63891.935394140906,0.3135774735183167
600.0,-11,11,72.0,90677.47783504834,0.15132810725337986
605.0,-8,8,91.0,101617.50209331633,0.22919420105628358
610.0,-5,5,75.0,110227.15877936834,0.3529321260550051
615.0,-7,7,63.0,77814.02854388162,0.30537493074626804
620.0,-7,7,79.0,106417.9689545494,0.3134681195329473
625.0,-5,5,81.0,161285.76430560145,0.43733999204779106
630.0,-8,8,83.0,78510.86770225651,0.457344298644837
635.0,-6,6,75.0,51619.86230053602,0.26834262221109856
640.0,-7,7,60.0,86070.41486653975,0.21599161761017233
