step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
255.0,-0.6838337080477287,6,26.0,59474.12172315022,0.3161662919522713
260.0,-0.6230715348533153,1,27.0,39533.65891273224,0.3769284651466847
265.0,-0.5240842562682786,1,12.0,28605.502973169147,0.47591574373172135
270.0,-0.5934424991778047,3,10.0,29782.267958431687,0.4065575008221954
275.0,-0.508065669322638,0,4.0,26541.787615223395,0.49193433067736203
280.0,-0.5840016375176874,3,6.0,32641.351970880427,0.4159983624823126
285.0,-0.7297362091844337,5,16.0,45893.69860273744,0.27026379081556623
290.0,-0.4846347492577361,0,1.0,53155.48653274625,0.5153652507422639
295.0,-0.3899821084752644,1,6.0,57382.02055223021,0.6100178915247356
300.0,-0.5262110994531873,3,11.0,62302.70575622335,0.47378890054681266
305.0,-0.6659150387890083,2,3.0,68699.615983646,0.33408496121099174
310.0,-0.5987923024816741,3,12.0,69763.81998666524,0.4012076975183258
315.0,-0.4529432266423681,5,33.0,72832.92753043001,0.5470567733576319
320.0,-0.6318517796693219,0,23.0,44564.03800393583,0.36814822033067807
325.0,-0.6845064249310535,4,6.0,54265.51621985319,0.31549357506894654
330.0,-0.6611570650826711,5,25.0,65920.50436696243,0.33884293491732886
335.0,-0.5854413036005837,2,25.0,50633.09932730674,0.4145586963994164
340.0,-0.533114965980392,1,10.0,52134.899864970364,0.46688503401960807
345.0,-0.6839011015894599,4,18.0,66688.7510889489,0.31609889841054006
350.0,-0.497210650534641,1,18.0,90297.87236124625,0.502789349465359
355.0,-0.43660976018873476,1,7.0,71217.4183843708,0.5633902398112652
360.0,-0.40453102758381365,4,16.0,87138.17051383544,0.5954689724161863
365.0,-0.655893180266307,1,18.0,50968.24245713192,0.3441068197336929
370.0,-0.6309654570154275,3,19.0,84148.58246481426,0.36903454298457244
375.0,-0.6100538095267012,4,39.0,65444.355426996226,0.38994619047329876
380.0,-0.593953013356545,2,29.0,67917.52240035372,0.40604698664345495
385.0,-0.5796861918075419,3,5.0,86291.85717839438,0.4203138081924581
